household_id,PUMA,mgra,SPORDER,AGEP,SEX,ESR,COW,WKHP,SCHG,RAC1P,HISP,MIL,SCHL,OCCP,WKW,NAICS2,SOC2
82192,7316,5615,1,59,1,6.0,1.0,54.0,0,8,2,4.0,9.0,8255.0,4.0,32,51
82193,7316,5615,1,22,2,1.0,1.0,20.0,0,2,1,4.0,19.0,4110.0,1.0,722,35
82194,7316,5615,1,36,1,6.0,1.0,40.0,0,9,2,4.0,14.0,4020.0,5.0,722,35
82195,7316,5615,1,43,1,6.0,,,0,2,1,4.0,17.0,,,0,0
82196,7316,5615,1,71,2,6.0,,,0,1,1,4.0,20.0,,,0,0
82197,7316,5615,1,68,1,6.0,,,0,1,1,2.0,14.0,,,0,0
82198,7316,5615,1,63,1,6.0,,,0,2,1,4.0,19.0,,,0,0
82199,7316,5615,1,44,1,6.0,,,0,8,2,4.0,9.0,,,0,0
82200,7316,5615,1,19,1,6.0,,,0,1,24,4.0,14.0,,,0,0
82201,7316,5615,1,48,1,6.0,1.0,40.0,0,1,2,4.0,20.0,6260.0,6.0,23,47
82202,7316,5615,1,49,1,6.0,,,0,7,1,4.0,19.0,,,0,0
82203,7316,5615,1,33,1,6.0,1.0,,0,1,2,2.0,16.0,7200.0,,61,49
82204,7316,5615,1,21,1,6.0,1.0,,0,2,1,4.0,14.0,4950.0,,45,41
82205,7316,5615,1,25,1,6.0,1.0,40.0,0,2,1,4.0,17.0,4720.0,1.0,722,41
82206,7316,5615,1,40,1,6.0,,,0,2,1,4.0,19.0,,,0,0
82207,7316,5615,1,40,1,6.0,,,0,1,2,4.0,16.0,,,0,0
82208,7316,5615,1,70,2,6.0,,,0,1,1,4.0,14.0,,,0,0
82209,7316,5615,1,94,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82210,7316,5615,1,61,1,6.0,,,0,8,2,4.0,9.0,,,0,0
82211,7316,5615,1,72,1,6.0,,,0,1,1,2.0,16.0,,,0,0
82212,7316,5615,1,44,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82213,7316,5615,1,45,1,6.0,,,0,1,2,4.0,21.0,,,0,0
82214,7316,5615,1,32,1,6.0,1.0,40.0,0,2,1,4.0,16.0,6260.0,3.0,23,47
82215,7316,5615,1,33,1,1.0,5.0,82.0,0,1,1,2.0,22.0,3602.0,1.0,62,31
82216,7316,5615,1,63,1,6.0,,,0,2,1,4.0,19.0,,,0,0
82217,7316,5615,1,43,1,6.0,,,0,2,1,4.0,17.0,,,0,0
82218,7316,5615,1,30,1,6.0,1.0,,0,1,2,4.0,16.0,6230.0,,23,47
82219,7316,5615,1,48,1,6.0,1.0,,0,8,3,4.0,9.0,8650.0,,33,51
82220,7316,5615,1,90,1,6.0,,,0,1,1,4.0,18.0,,,0,0
82221,7316,5615,1,32,1,6.0,1.0,,0,1,2,4.0,12.0,6250.0,,23,47
82222,7316,5615,1,26,1,1.0,1.0,40.0,0,8,2,4.0,14.0,4220.0,1.0,81,37
82223,7316,5615,1,67,1,6.0,1.0,40.0,0,1,1,2.0,20.0,6355.0,1.0,23,47
82224,7316,5615,1,38,1,1.0,1.0,40.0,0,8,2,4.0,13.0,5120.0,5.0,42,43
82225,7316,5615,1,26,1,1.0,5.0,65.0,0,6,1,2.0,18.0,4220.0,1.0,56,37
82226,7316,5615,1,72,1,6.0,,,0,1,1,2.0,16.0,,,0,0
82227,7316,5615,1,44,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82228,7316,5615,1,33,1,6.0,1.0,,0,1,2,2.0,16.0,7200.0,,61,49
82229,7316,5615,1,28,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82230,7316,5615,1,63,2,6.0,,,0,1,1,4.0,18.0,,,0,0
82231,7316,5615,1,49,1,6.0,6.0,,0,2,1,4.0,21.0,3910.0,,56,33
82232,7316,5615,1,58,1,3.0,1.0,,0,2,1,4.0,16.0,3601.0,,62,31
82233,7316,5615,1,88,2,6.0,,,0,1,1,4.0,11.0,,,0,0
82234,7316,5615,1,49,2,6.0,,,0,8,2,4.0,17.0,,,0,0
82235,7316,5615,1,49,1,6.0,,,0,1,1,4.0,11.0,,,0,0
82236,7316,5615,1,45,2,2.0,1.0,49.0,0,1,1,4.0,16.0,4020.0,6.0,62,35
82237,7316,5615,1,49,1,6.0,6.0,,0,2,1,4.0,21.0,3910.0,,56,33
82238,7316,5615,1,76,2,6.0,,,0,1,1,4.0,22.0,,,0,0
82239,7316,5615,1,32,1,6.0,1.0,,0,1,2,4.0,12.0,6250.0,,23,47
82240,7316,5615,1,38,1,6.0,1.0,40.0,0,1,1,4.0,19.0,9645.0,5.0,44,53
82241,7316,5615,1,49,1,6.0,,,0,1,24,4.0,17.0,,,0,0
82242,7316,5615,1,23,2,1.0,1.0,40.0,0,1,1,4.0,13.0,4840.0,6.0,56,41
82243,7316,5615,1,38,1,6.0,1.0,40.0,0,1,1,4.0,19.0,9645.0,5.0,44,53
82244,7316,5615,1,25,1,1.0,2.0,40.0,0,8,2,4.0,17.0,2012.0,1.0,62,21
82245,7316,5615,1,22,1,1.0,5.0,50.0,0,1,1,2.0,16.0,6515.0,1.0,23,47
82246,7316,5615,1,27,2,3.0,1.0,,0,9,2,4.0,16.0,4720.0,,722,41
82247,7316,5615,1,47,1,6.0,1.0,40.0,0,1,1,4.0,22.0,7750.0,3.0,32,51
82248,7316,5615,1,81,2,6.0,,,0,8,2,4.0,16.0,,,0,0
82249,7316,5615,1,30,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82250,7316,5615,1,76,2,6.0,,,0,1,1,4.0,21.0,,,0,0
82251,7316,5615,1,26,1,1.0,1.0,40.0,0,8,2,4.0,14.0,4220.0,1.0,81,37
82252,7316,5615,1,22,1,1.0,5.0,70.0,0,1,1,2.0,16.0,2360.0,1.0,62,25
82253,7316,5615,1,90,2,6.0,,,0,1,1,4.0,21.0,,,0,0
82254,7316,5615,1,26,1,6.0,6.0,,0,1,24,4.0,14.0,6260.0,,23,47
82255,7316,5615,1,22,1,6.0,,,0,2,1,4.0,18.0,,,0,0
82256,7316,5615,1,54,2,6.0,1.0,,0,1,1,4.0,17.0,4720.0,,722,41
82257,7316,5615,1,86,2,6.0,,,0,6,1,4.0,21.0,,,0,0
82258,7316,5615,1,20,1,6.0,1.0,,0,1,24,4.0,16.0,9620.0,,49,53
82259,7316,5615,1,68,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82260,7316,5615,1,61,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82261,7316,5615,1,72,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82262,7316,5615,1,65,1,6.0,,,0,1,1,4.0,18.0,,,0,0
82263,7316,5615,1,32,1,6.0,1.0,40.0,0,2,1,4.0,16.0,6260.0,3.0,23,47
82264,7316,5615,1,40,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82265,7316,5615,1,32,1,6.0,1.0,,0,1,2,4.0,12.0,6250.0,,23,47
82266,7316,5615,1,27,1,6.0,1.0,,0,1,1,4.0,13.0,4030.0,,44,35
82267,7316,5615,1,20,1,6.0,,,0,8,2,4.0,16.0,,,0,0
82268,7316,5615,1,52,1,6.0,4.0,16.0,0,2,1,4.0,13.0,9620.0,5.0,56,53
82269,7316,5615,1,60,1,1.0,1.0,30.0,0,1,2,2.0,17.0,6260.0,6.0,23,47
82270,7316,5615,1,47,2,6.0,,,0,6,1,4.0,19.0,,,0,0
82271,7316,5615,1,60,2,6.0,3.0,40.0,0,1,2,4.0,13.0,4220.0,6.0,71,37
82272,7316,5615,1,47,1,6.0,1.0,40.0,0,1,1,4.0,22.0,7750.0,3.0,32,51
82273,7316,5615,1,55,2,6.0,2.0,,0,1,1,4.0,14.0,9620.0,,45,53
82274,7316,5615,1,73,1,6.0,,,0,1,1,4.0,24.0,,,0,0
82275,7316,5615,1,76,2,6.0,,,0,1,1,4.0,22.0,,,0,0
82276,7316,5615,1,43,1,6.0,1.0,,0,8,2,4.0,10.0,8140.0,,23,51
82277,7316,5615,1,45,2,2.0,1.0,49.0,0,1,1,4.0,16.0,4020.0,6.0,62,35
82278,7316,5615,1,21,1,6.0,1.0,,0,1,2,4.0,16.0,3930.0,,56,33
82279,7316,5615,1,38,1,6.0,,,0,1,24,2.0,13.0,,,0,0
82280,7316,5615,1,41,1,6.0,1.0,40.0,0,1,1,4.0,16.0,4251.0,5.0,44,37
82281,7316,5615,1,29,1,6.0,,,0,1,2,4.0,14.0,,,0,0
82282,7316,5615,1,26,1,6.0,6.0,,0,1,2,4.0,19.0,7200.0,,81,49
82283,7316,5615,1,28,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82284,7316,5615,1,60,2,6.0,3.0,40.0,0,1,2,4.0,13.0,4220.0,6.0,71,37
82285,7316,5615,1,69,2,6.0,,,0,1,1,4.0,20.0,,,0,0
82286,7316,5615,1,41,1,6.0,,,0,1,2,4.0,7.0,,,0,0
82287,7316,5615,1,58,1,3.0,1.0,,0,2,1,4.0,16.0,3601.0,,62,31
82288,7316,5615,1,28,2,6.0,1.0,40.0,0,1,1,4.0,18.0,4110.0,5.0,722,35
82289,7316,5615,1,94,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82290,7316,5615,1,41,1,6.0,,,0,1,2,4.0,7.0,,,0,0
82291,7316,5615,1,31,1,6.0,1.0,40.0,0,9,2,4.0,13.0,6330.0,3.0,23,47
82292,7316,5615,1,32,1,6.0,,,0,2,1,4.0,16.0,,,0,0
82293,7316,5615,1,56,1,6.0,1.0,,0,1,1,4.0,19.0,4220.0,,62,37
82294,7316,5615,1,37,2,6.0,,,0,1,1,4.0,15.0,,,0,0
82295,7316,5615,1,25,1,6.0,1.0,40.0,0,2,1,4.0,17.0,4720.0,1.0,722,41
82296,7316,5615,1,66,2,6.0,6.0,5.0,0,1,1,4.0,19.0,4350.0,2.0,81,39
82297,7316,5615,1,39,1,6.0,,,0,3,1,4.0,13.0,,,0,0
82298,7316,5615,1,55,2,6.0,2.0,,0,1,1,4.0,14.0,9620.0,,45,53
82299,7316,5615,1,63,1,6.0,,,0,2,1,4.0,19.0,,,0,0
82300,7316,5615,1,59,1,6.0,,,0,1,1,4.0,14.0,,,0,0
82301,7316,5615,1,49,1,3.0,1.0,42.0,0,1,1,4.0,18.0,5350.0,5.0,56,43
82302,7316,5615,1,34,1,6.0,1.0,,0,6,1,4.0,19.0,6355.0,,23,47
82303,7316,5615,1,30,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82304,7316,5615,1,60,1,6.0,,,0,8,1,4.0,15.0,,,0,0
82305,7316,5615,1,55,2,6.0,2.0,,0,1,1,4.0,14.0,9620.0,,45,53
82306,7316,5615,1,30,1,6.0,,,0,1,1,4.0,21.0,,,0,0
82307,7316,5615,1,36,1,6.0,1.0,30.0,0,8,2,4.0,16.0,9645.0,6.0,44,53
82308,7316,5615,1,35,1,6.0,,,0,9,2,4.0,17.0,,,0,0
82309,7316,5615,1,77,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82310,7316,5615,1,71,1,6.0,,,0,2,1,4.0,19.0,,,0,0
82311,7316,5615,1,45,2,6.0,,,0,1,1,4.0,21.0,,,0,0
82312,7316,5615,1,30,1,6.0,1.0,,0,1,2,4.0,16.0,6230.0,,23,47
82313,7316,5615,1,66,1,6.0,,,0,1,1,4.0,1.0,,,0,0
82314,7316,5615,1,44,1,6.0,1.0,20.0,0,1,1,2.0,19.0,4720.0,1.0,722,41
82315,7316,5615,1,29,1,6.0,,,0,1,24,4.0,20.0,,,0,0
82316,7316,5615,1,41,1,6.0,,,0,1,2,4.0,7.0,,,0,0
82317,7316,5615,1,56,1,6.0,,,0,1,1,2.0,17.0,,,0,0
82318,7316,5615,1,71,2,6.0,,,0,1,1,4.0,20.0,,,0,0
82319,7316,5615,1,69,2,6.0,,,0,8,2,4.0,16.0,,,0,0
82320,7302,5652,1,69,2,6.0,,,0,1,1,4.0,1.0,,,0,0
82321,7305,5652,1,70,2,6.0,,,0,1,1,4.0,14.0,,,0,0
82322,7313,5652,1,88,2,6.0,,,0,1,1,4.0,11.0,,,0,0
82323,7313,5652,1,33,2,6.0,,,0,1,1,4.0,18.0,,,0,0
82324,7313,5652,1,94,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82325,7319,5652,1,15,1,,,,13,9,2,,13.0,,,0,0
82326,7319,5652,1,17,1,6.0,,,14,6,1,4.0,14.0,,,0,0
82327,7321,5652,1,78,2,6.0,,,0,1,2,4.0,12.0,,,0,0
82328,7319,5652,1,21,1,6.0,1.0,30.0,0,8,2,4.0,18.0,4720.0,6.0,44,41
82329,7322,5652,1,43,1,6.0,,,0,9,2,4.0,14.0,,,0,0
82330,7313,5652,1,48,2,6.0,,,0,1,1,4.0,10.0,,,0,0
82331,7313,5652,1,78,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82332,7306,5652,1,83,2,6.0,,,0,9,2,4.0,16.0,,,0,0
82333,7321,5652,1,76,1,6.0,,,0,1,1,3.0,19.0,,,0,0
82334,7301,5652,1,69,2,6.0,,,0,1,1,4.0,14.0,,,0,0
82335,7319,5652,1,42,1,6.0,3.0,,0,2,1,4.0,14.0,4220.0,,92,37
82336,7319,5652,1,21,1,6.0,1.0,30.0,0,8,2,4.0,18.0,4720.0,6.0,44,41
82337,7322,5652,1,51,1,6.0,,,0,2,1,4.0,1.0,,,0,0
82338,7309,5652,1,53,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82339,7315,5652,1,4,1,,,,0,1,1,,1.0,,,0,0
82340,7313,5652,1,62,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82341,7317,5652,1,58,1,6.0,1.0,,0,8,2,4.0,14.0,6260.0,,23,47
82342,7305,5652,1,25,2,6.0,,,0,1,2,4.0,14.0,,,0,0
82343,7316,5652,1,36,1,6.0,1.0,30.0,0,8,2,4.0,16.0,9645.0,6.0,44,53
82344,7310,5652,1,26,2,1.0,1.0,15.0,0,1,1,4.0,17.0,4110.0,6.0,722,35
82345,7307,5652,1,82,1,6.0,,,0,1,1,2.0,19.0,,,0,0
82346,7322,5652,1,51,1,6.0,,,0,1,1,4.0,17.0,,,0,0
82347,7321,5652,1,39,1,6.0,1.0,,0,1,2,4.0,17.0,2640.0,,54,27
82348,7319,5652,1,23,1,6.0,6.0,20.0,0,1,1,4.0,16.0,6410.0,5.0,23,47
82349,7306,5652,1,64,1,6.0,,,0,1,1,2.0,16.0,,,0,0
82350,7308,5652,1,35,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82351,7310,5652,1,26,2,1.0,1.0,15.0,0,1,1,4.0,17.0,4110.0,6.0,722,35
82352,7308,5652,1,70,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82353,7309,5652,1,30,1,6.0,,,0,9,1,4.0,18.0,,,0,0
82354,7309,5652,1,34,1,6.0,,,0,2,1,4.0,14.0,,,0,0
82355,7303,5652,1,41,1,6.0,1.0,,0,6,1,4.0,20.0,4720.0,,44,41
82356,7313,5652,1,70,2,6.0,5.0,26.0,0,1,1,4.0,16.0,440.0,5.0,92,11
82357,7303,5652,1,69,1,6.0,,,0,1,1,4.0,21.0,,,0,0
82358,7322,5652,1,55,1,6.0,,,0,2,1,4.0,16.0,,,0,0
82359,7313,5658,1,68,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82360,7313,5658,1,63,2,6.0,,,0,1,2,4.0,19.0,,,0,0
82361,7313,5658,1,55,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82362,7313,5658,1,78,2,6.0,,,0,1,1,4.0,21.0,,,0,0
82363,7313,5658,1,51,2,6.0,,,0,1,2,4.0,16.0,,,0,0
82364,7313,5658,1,76,2,6.0,,,0,1,1,4.0,20.0,,,0,0
82365,7313,5658,1,52,2,6.0,,,0,1,1,4.0,14.0,,,0,0
82366,7313,5658,1,31,2,6.0,1.0,,0,1,16,4.0,19.0,3645.0,,62,31
82367,7313,5658,1,29,1,6.0,1.0,,0,9,2,4.0,16.0,8810.0,,23,51
82368,7313,5658,1,27,1,6.0,2.0,,0,1,1,4.0,13.0,6115.0,,42,45
82369,7313,5658,1,94,1,6.0,,,0,1,2,2.0,12.0,,,0,0
82370,7313,5658,1,60,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82371,7313,5658,1,39,2,6.0,1.0,40.0,0,1,2,4.0,17.0,4350.0,3.0,81,39
82372,7313,5658,1,34,2,6.0,1.0,40.0,0,1,1,4.0,16.0,5120.0,5.0,54,43
82373,7313,5658,1,70,1,6.0,,,0,2,1,4.0,14.0,,,0,0
82374,7313,5658,1,30,1,1.0,1.0,40.0,0,6,1,4.0,19.0,3602.0,1.0,62,31
82375,7313,5658,1,29,1,6.0,1.0,,0,9,2,4.0,16.0,8810.0,,23,51
82376,7313,5658,1,84,1,6.0,,,0,9,2,4.0,1.0,,,0,0
82377,7313,5658,1,72,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82378,7313,5658,1,94,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82379,7313,5658,1,16,1,6.0,,,13,1,1,,13.0,,,0,0
82380,7313,5658,1,65,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82381,7313,5658,1,50,2,6.0,1.0,40.0,0,6,1,4.0,19.0,4720.0,6.0,45,41
82382,7313,5658,1,76,1,6.0,,,0,1,1,3.0,19.0,,,0,0
82383,7313,5658,1,29,2,6.0,,,14,1,1,4.0,14.0,,,0,0
82384,7313,5658,1,76,1,6.0,,,0,1,1,3.0,19.0,,,0,0
82385,7313,5658,1,94,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82386,7313,5658,1,94,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82387,7313,5658,1,29,2,6.0,,,14,1,1,4.0,14.0,,,0,0
82388,7313,5658,1,22,1,6.0,1.0,,0,2,1,4.0,16.0,9640.0,,56,53
82389,7313,5658,1,60,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82390,7313,5658,1,29,2,6.0,,,14,1,1,4.0,14.0,,,0,0
82391,7313,5658,1,54,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82392,7313,5658,1,26,1,1.0,1.0,40.0,0,8,2,4.0,14.0,4220.0,1.0,81,37
82393,7313,5658,1,35,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82394,7313,5658,1,23,1,1.0,1.0,40.0,0,9,2,4.0,1.0,4020.0,6.0,722,35
82395,7313,5658,1,22,1,6.0,1.0,,0,2,1,4.0,16.0,9640.0,,56,53
82396,7313,5658,1,88,1,6.0,,,0,1,1,4.0,18.0,,,0,0
82397,7313,5658,1,28,1,6.0,1.0,18.0,0,1,11,4.0,16.0,4220.0,6.0,722,37
82398,7313,5658,1,83,2,6.0,,,0,8,2,4.0,10.0,,,0,0
82399,7313,5658,1,94,1,6.0,,,0,1,2,2.0,12.0,,,0,0
82400,7313,5658,1,22,1,6.0,1.0,,0,2,1,4.0,16.0,9640.0,,56,53
82401,7313,5658,1,58,1,6.0,,,0,9,2,4.0,19.0,,,0,0
82402,7313,5658,1,72,2,6.0,,,0,1,1,4.0,15.0,,,0,0
82403,7313,5658,1,25,1,3.0,3.0,,0,1,1,4.0,16.0,1010.0,,62,15
82404,7313,5658,1,70,2,6.0,5.0,26.0,0,1,1,4.0,16.0,440.0,5.0,92,11
82405,7313,5658,1,30,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82406,7313,5658,1,62,2,6.0,,,0,2,1,4.0,16.0,,,0,0
82407,7313,5658,1,94,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82408,7313,5658,1,50,1,6.0,,,0,1,1,4.0,17.0,,,0,0
82409,7313,5658,1,61,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82410,7313,5658,1,71,2,6.0,,,0,2,1,4.0,1.0,,,0,0
82411,7313,5658,1,62,2,6.0,,,0,2,1,4.0,16.0,,,0,0
82412,7313,5658,1,75,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82413,7313,5658,1,63,2,6.0,,,0,1,2,4.0,19.0,,,0,0
82414,7313,5658,1,26,1,1.0,1.0,40.0,0,8,2,4.0,14.0,4220.0,1.0,81,37
82415,7313,5658,1,94,1,6.0,,,0,1,1,4.0,21.0,,,0,0
82416,7313,5658,1,34,2,6.0,1.0,40.0,0,1,1,4.0,16.0,5120.0,5.0,54,43
82417,7313,5658,1,27,1,6.0,2.0,,0,1,1,4.0,13.0,6115.0,,42,45
82418,7313,5658,1,46,2,6.0,6.0,,0,1,1,4.0,18.0,3630.0,,81,31
82419,7313,5658,1,94,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82420,7313,5658,1,46,2,6.0,6.0,,0,1,1,4.0,18.0,3630.0,,81,31
82421,7313,5658,1,65,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82422,7313,5658,1,71,1,6.0,,,0,1,1,4.0,14.0,,,0,0
82423,7313,5658,1,29,2,6.0,,,0,1,2,4.0,17.0,,,0,0
82424,7313,5658,1,61,1,6.0,2.0,,0,9,1,4.0,21.0,420.0,,62,11
82425,7313,5658,1,63,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82426,7313,5658,1,86,1,6.0,,,0,1,2,4.0,16.0,,,0,0
82427,7313,5658,1,27,1,6.0,2.0,,0,1,1,4.0,13.0,6115.0,,42,45
82428,7313,5658,1,60,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82429,7313,5658,1,72,2,6.0,,,0,6,1,4.0,19.0,,,0,0
82430,7313,5658,1,25,1,3.0,3.0,,0,1,1,4.0,16.0,1010.0,,62,15
82431,7313,5658,1,45,1,6.0,,,0,6,1,4.0,1.0,,,0,0
82432,7313,5658,1,33,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82433,7313,5658,1,70,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82434,7313,5658,1,69,1,6.0,,,0,8,2,4.0,16.0,,,0,0
82435,7313,5658,1,86,1,6.0,,,0,1,2,4.0,16.0,,,0,0
82436,7313,5658,1,94,1,6.0,,,0,1,2,2.0,12.0,,,0,0
82437,7313,5658,1,70,2,6.0,,,0,1,1,4.0,21.0,,,0,0
82438,7313,5658,1,55,1,6.0,,,0,2,1,4.0,16.0,,,0,0
82439,7313,5658,1,72,1,6.0,,,0,1,1,2.0,16.0,,,0,0
82440,7313,5658,1,19,2,6.0,1.0,,0,1,1,4.0,12.0,4720.0,,722,41
82441,7313,5658,1,94,2,6.0,,,0,1,1,4.0,21.0,,,0,0
82442,7313,5658,1,57,1,6.0,,,0,6,1,4.0,21.0,,,0,0
82443,7313,5658,1,60,1,6.0,,,0,2,1,4.0,11.0,,,0,0
82444,7313,5658,1,29,2,6.0,,,0,1,8,4.0,16.0,,,0,0
82445,7313,5658,1,34,1,6.0,5.0,38.0,0,1,1,4.0,16.0,5860.0,1.0,92,43
82446,7313,5658,1,31,2,6.0,1.0,,0,1,16,4.0,19.0,3645.0,,62,31
82447,7313,5658,1,94,1,6.0,,,0,1,2,2.0,12.0,,,0,0
82448,7313,5658,1,54,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82449,7313,5658,1,22,1,6.0,1.0,,0,2,1,4.0,16.0,9640.0,,56,53
82450,7313,5658,1,72,1,6.0,,,0,1,1,2.0,16.0,,,0,0
82451,7313,5658,1,55,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82452,7313,5658,1,29,2,6.0,,,0,1,2,4.0,17.0,,,0,0
82453,7313,5658,1,23,1,1.0,1.0,40.0,0,9,2,4.0,1.0,4020.0,6.0,722,35
82454,7313,5658,1,78,2,6.0,,,0,1,2,4.0,18.0,,,0,0
82455,7313,5658,1,39,2,6.0,,,0,8,2,4.0,19.0,,,0,0
82456,7313,5658,1,79,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82457,7313,5658,1,70,1,6.0,,,0,1,2,4.0,16.0,,,0,0
82458,7313,5658,1,41,2,1.0,1.0,40.0,0,1,1,4.0,20.0,340.0,1.0,721,11
82459,7313,5658,1,21,1,6.0,,,0,1,11,4.0,19.0,,,0,0
82460,7313,5658,1,50,1,6.0,,,0,1,1,4.0,17.0,,,0,0
82461,7313,5658,1,30,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82462,7313,5658,1,46,2,6.0,1.0,20.0,0,1,2,4.0,20.0,4900.0,5.0,54,41
82463,7313,5658,1,86,1,6.0,,,0,1,2,4.0,16.0,,,0,0
82464,7313,5658,1,69,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82465,7313,5658,1,29,2,6.0,,,0,1,2,4.0,17.0,,,0,0
82466,7313,5658,1,60,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82467,7313,5658,1,63,1,6.0,,,0,1,24,2.0,19.0,,,0,0
82468,7313,5658,1,84,1,6.0,,,0,9,2,4.0,1.0,,,0,0
82469,7313,5658,1,63,2,6.0,,,0,1,24,4.0,19.0,,,0,0
82470,7313,5658,1,61,1,6.0,2.0,,0,9,1,4.0,21.0,420.0,,62,11
82471,7313,5658,1,70,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82472,7313,5658,1,61,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82473,7313,5658,1,46,2,6.0,6.0,,0,1,1,4.0,18.0,3630.0,,81,31
82474,7313,5658,1,40,1,6.0,,,0,6,1,4.0,22.0,,,0,0
82475,7313,5658,1,70,1,6.0,,,0,1,2,4.0,16.0,,,0,0
82476,7313,5658,1,41,2,6.0,2.0,40.0,0,8,24,4.0,17.0,750.0,5.0,81,13
82477,7313,5658,1,21,1,6.0,,,0,1,11,4.0,19.0,,,0,0
82478,7313,5658,1,76,1,6.0,,,0,1,1,3.0,19.0,,,0,0
82479,7313,5658,1,86,1,6.0,,,0,1,2,4.0,16.0,,,0,0
82480,7313,5658,1,51,1,6.0,,,0,1,1,4.0,20.0,,,0,0
82481,7313,5658,1,79,1,6.0,,,0,1,1,4.0,21.0,,,0,0
82482,7313,5658,1,59,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82483,7313,5658,1,22,2,6.0,1.0,,0,1,2,4.0,17.0,3602.0,,81,31
82484,7313,5658,1,27,2,6.0,,,0,2,1,4.0,18.0,,,0,0
82485,7313,5658,1,40,1,6.0,,,0,6,1,4.0,22.0,,,0,0
82486,7313,5658,1,78,2,6.0,,,0,1,1,4.0,21.0,,,0,0
82487,7313,5658,1,71,1,6.0,,,0,1,1,4.0,13.0,,,0,0
82488,7313,5658,1,83,2,6.0,,,0,1,1,4.0,18.0,,,0,0
82489,7313,5658,1,33,2,6.0,,,0,1,1,4.0,18.0,,,0,0
82490,7313,5658,1,35,2,6.0,,,0,1,1,4.0,16.0,,,0,0
82491,7313,5658,1,65,1,6.0,,,0,1,1,4.0,16.0,,,0,0
82492,7313,5658,1,23,2,6.0,,,0,8,2,4.0,14.0,,,0,0
82493,7313,5658,1,30,2,6.0,,,0,1,1,4.0,19.0,,,0,0
82494,7313,5658,1,31,2,6.0,,,0,3,1,4.0,18.0,,,0,0
82495,7313,5658,1,31,2,6.0,,,0,9,1,4.0,14.0,,,0,0
82496,7313,5658,1,25,2,6.0,1.0,,0,6,1,4.0,17.0,4110.0,,722,35
82497,7313,5658,1,25,1,3.0,3.0,,0,1,1,4.0,16.0,1010.0,,62,15
82498,7313,5658,1,41,2,6.0,2.0,40.0,0,8,24,4.0,17.0,750.0,5.0,81,13
82499,7313,5658,1,22,2,6.0,1.0,35.0,14,1,1,4.0,14.0,9645.0,6.0,49,53
82500,7313,5658,1,40,1,6.0,,,0,6,1,4.0,22.0,,,0,0
82501,7313,5658,1,31,2,6.0,,,0,3,1,4.0,18.0,,,0,0
82502,7313,5658,1,70,1,6.0,,,0,1,1,4.0,19.0,,,0,0
82503,7313,5658,1,28,2,6.0,1.0,40.0,0,1,1,4.0,16.0,2350.0,3.0,61,25
